"id","human_readable_id","source","target","description","weight","combined_degree","text_unit_ids"
"dbb969f6-a93e-449f-a92d-e4ed82f0426e",1624,"关节功能障碍","膝","关节功能障碍可出现在膝关节",6.0,10,['1f478df6d8b53de700c13bcf4f10c959f3b53aa6bdfbda16c4505e3bb38b633eea8cc347d652b78ba8ad395141503c01731565584cdaeb8452fd9dffb3072cef']
"d483571e-437e-4527-8937-c60aaad3e77b",1625,"关节功能障碍","踝","关节功能障碍可出现在踝关节",6.0,10,['1f478df6d8b53de700c13bcf4f10c959f3b53aa6bdfbda16c4505e3bb38b633eea8cc347d652b78ba8ad395141503c01731565584cdaeb8452fd9dffb3072cef']
"e26252cf-ba4b-435c-8c0f-f2dd7526bcde",1626,"关节功能障碍","髋","关节功能障碍可出现在髋关节",1.0,10,['1f478df6d8b53de700c13bcf4f10c959f3b53aa6bdfbda16c4505e3bb38b633eea8cc347d652b78ba8ad395141503c01731565584cdaeb8452fd9dffb3072cef']
"dd3560b5-a985-4fac-8a7c-59758e27d19b",1627,"颈部旋转法","颈椎","颈部旋转法用于治疗颈椎的僵硬、粘连及小关节的滑脱、错位",16.0,6,['0409b9a90772b7a987f78424540be5268469906f81c85519b5ce42d0992c4978348854acc6750ad4b3283ae974b692e78bf19dd16d5ff37dbf57478fbc2333d6']
"81793c46-55ef-41c3-b03f-0a6bc68f6e94",1628,"腰部旋转法","腰椎","腰部旋转法用于治疗腰椎的僵硬、粘连及小关节的滑脱、错位",16.0,15,['0409b9a90772b7a987f78424540be5268469906f81c85519b5ce42d0992c4978348854acc6750ad4b3283ae974b692e78bf19dd16d5ff37dbf57478fbc2333d6']
"507d88f7-8344-43f7-bddd-8f874b4a0a28",1629,"腰部旋转法","脊柱","腰部旋转法作用于脊柱，以恢复关节活动功能",2.0,29,['0409b9a90772b7a987f78424540be5268469906f81c85519b5ce42d0992c4978348854acc6750ad4b3283ae974b692e78bf19dd16d5ff37dbf57478fbc2333d6']
"3f706d28-b471-4177-be4d-055ad2d0dffb",1630,"腰部背伸法","腰椎","腰部背伸法用于治疗腰椎间盘突出症及稳定性腰椎压缩骨折",16.0,17,['0409b9a90772b7a987f78424540be5268469906f81c85519b5ce42d0992c4978348854acc6750ad4b3283ae974b692e78bf19dd16d5ff37dbf57478fbc2333d6']
"23d88b6a-0eac-491d-bb74-63205fccad9b",1631,"腰部背伸法","急性腰扭伤","腰部背伸法用于治疗急性腰扭伤",16.0,6,['0409b9a90772b7a987f78424540be5268469906f81c85519b5ce42d0992c4978348854acc6750ad4b3283ae974b692e78bf19dd16d5ff37dbf57478fbc2333d6']
"0efe4427-1d5c-4cd1-996d-b2aeaef95933",1632,"腰部背伸法","脊柱","腰部背伸法作用于脊柱，以改善腰椎间盘突出和压缩性椎体骨折",14.0,31,['0409b9a90772b7a987f78424540be5268469906f81c85519b5ce42d0992c4978348854acc6750ad4b3283ae974b692e78bf19dd16d5ff37dbf57478fbc2333d6']
"086d35a4-b4cb-4349-b911-47e57fe5532d",1633,"拔伸牵引法","关节滑膜","拔伸牵引法用于松解关节滑膜的粘连",14.0,6,['0409b9a90772b7a987f78424540be5268469906f81c85519b5ce42d0992c4978348854acc6750ad4b3283ae974b692e78bf19dd16d5ff37dbf57478fbc2333d6']
"ea9e8863-bbb3-4f82-859d-58fd97297c12",1634,"拔伸牵引法","筋脉","拔伸牵引法用于松弛痉挛、缩短、僵硬的筋脉",14.0,5,['0409b9a90772b7a987f78424540be5268469906f81c85519b5ce42d0992c4978348854acc6750ad4b3283ae974b692e78bf19dd16d5ff37dbf57478fbc2333d6']
"dee44e0b-94ee-48df-938c-38983f35bc70",1635,"拔伸牵引法","关节囊","拔伸牵引法用于松解挛缩的关节囊",14.0,22,['0409b9a90772b7a987f78424540be5268469906f81c85519b5ce42d0992c4978348854acc6750ad4b3283ae974b692e78bf19dd16d5ff37dbf57478fbc2333d6']
"eb02df95-e3c8-43c1-b0b4-0190ad3da8ff",1636,"肢体关节扭伤","按压踩骄法","按压踩骄法用于治疗肢体关节扭伤",8.0,13,['b7d001d00bb00e5a2daeb019894299db63daad647c26145a507e531ddafac2c6ea96b8fcd5c77a943ea9fc5561cbe0750fd018a98e41451878cfe7f6f60df9f8']
"e584c8f7-2e90-4c20-a82d-a5dd67b8aab6",1637,"挛缩","按压踩骄法","按压踩骄法用于治疗挛缩",8.0,14,['b7d001d00bb00e5a2daeb019894299db63daad647c26145a507e531ddafac2c6ea96b8fcd5c77a943ea9fc5561cbe0750fd018a98e41451878cfe7f6f60df9f8']
"bdf3c29e-6cc5-4ac8-a4aa-9a899ce3f133",1638,"小关节错位","按压踩骄法","按压踩骄法用于治疗小关节错位",8.0,13,['b7d001d00bb00e5a2daeb019894299db63daad647c26145a507e531ddafac2c6ea96b8fcd5c77a943ea9fc5561cbe0750fd018a98e41451878cfe7f6f60df9f8']
"76b68283-5a9b-4916-9d3c-3baa72cbcf07",1639,"按压踩骄法","肢体麻木","按压踩骄法适用于治疗肢体麻木",7.0,14,['b7d001d00bb00e5a2daeb019894299db63daad647c26145a507e531ddafac2c6ea96b8fcd5c77a943ea9fc5561cbe0750fd018a98e41451878cfe7f6f60df9f8']
"aaa778bc-4c6a-42db-9fac-ac1ebeeb8279",1640,"按压踩骄法","酸痛","按压踩骄法适用于治疗酸痛",7.0,13,['b7d001d00bb00e5a2daeb019894299db63daad647c26145a507e531ddafac2c6ea96b8fcd5c77a943ea9fc5561cbe0750fd018a98e41451878cfe7f6f60df9f8']
"882e3f10-c8a2-4b76-94c1-ef116d1ed232",1641,"按压踩骄法","腰肌劳损","按压踩骄法适用于治疗腰肌劳损",7.0,14,['b7d001d00bb00e5a2daeb019894299db63daad647c26145a507e531ddafac2c6ea96b8fcd5c77a943ea9fc5561cbe0750fd018a98e41451878cfe7f6f60df9f8']
"c5253ed1-c0ef-4123-8779-f272b3dd9327",1642,"按压踩骄法","腰椎间盘突出症","按压踩骄法适用于治疗腰椎间盘突出症",7.0,36,['b7d001d00bb00e5a2daeb019894299db63daad647c26145a507e531ddafac2c6ea96b8fcd5c77a943ea9fc5561cbe0750fd018a98e41451878cfe7f6f60df9f8']
"6f54ab5c-5088-470f-9cf2-7842d233d336",1643,"按压踩骄法","通络止痛","按压踩骄法具有通络止痛的作用",7.0,13,['b7d001d00bb00e5a2daeb019894299db63daad647c26145a507e531ddafac2c6ea96b8fcd5c77a943ea9fc5561cbe0750fd018a98e41451878cfe7f6f60df9f8']
"e49c4844-5d37-4591-a9b9-01610b5109e4",1644,"按压踩骄法","放松肌肉","按压踩骄法具有放松肌肉的作用",7.0,13,['b7d001d00bb00e5a2daeb019894299db63daad647c26145a507e531ddafac2c6ea96b8fcd5c77a943ea9fc5561cbe0750fd018a98e41451878cfe7f6f60df9f8']
"72877421-f725-4c3e-a148-64fec74a8dbf",1645,"按压踩骄法","松解粘连","按压踩骄法具有松解粘连的作用",7.0,14,['b7d001d00bb00e5a2daeb019894299db63daad647c26145a507e531ddafac2c6ea96b8fcd5c77a943ea9fc5561cbe0750fd018a98e41451878cfe7f6f60df9f8']
"164bd437-270a-4d7b-8de7-d0143d0e6f29",1646,"按压踩骄法","按压法","按压法是按压踩骄法的一部分",6.0,17,['b7d001d00bb00e5a2daeb019894299db63daad647c26145a507e531ddafac2c6ea96b8fcd5c77a943ea9fc5561cbe0750fd018a98e41451878cfe7f6f60df9f8']
"fa3f513c-e685-4899-9ad6-9b92630ac630",1647,"按压踩骄法","踩骄法","踩骄法是按压踩骄法的一部分",6.0,14,['b7d001d00bb00e5a2daeb019894299db63daad647c26145a507e531ddafac2c6ea96b8fcd5c77a943ea9fc5561cbe0750fd018a98e41451878cfe7f6f60df9f8']
"fdf64242-c413-4ab4-9fe1-3900793b2313",1648,"按压法","踩骄法","踩骄法是按压踩骄法的一部分，与按压法结合使用",6.0,7,['b7d001d00bb00e5a2daeb019894299db63daad647c26145a507e531ddafac2c6ea96b8fcd5c77a943ea9fc5561cbe0750fd018a98e41451878cfe7f6f60df9f8']
"3fadeb6f-4c17-4d6b-9c21-a811f731d969",1649,"按压法","拇指按压法","拇指按压法是按压法的一种",6.0,6,['b7d001d00bb00e5a2daeb019894299db63daad647c26145a507e531ddafac2c6ea96b8fcd5c77a943ea9fc5561cbe0750fd018a98e41451878cfe7f6f60df9f8']
"c56a1b93-bbc4-48fe-8cd5-711f77c46d16",1650,"按压法","掌根按压法","掌根按压法是按压法的一种",6.0,6,['b7d001d00bb00e5a2daeb019894299db63daad647c26145a507e531ddafac2c6ea96b8fcd5c77a943ea9fc5561cbe0750fd018a98e41451878cfe7f6f60df9f8']
"4a4c89da-dd79-4a5a-ac38-ce74bde33d4f",1651,"按压法","肘尖按压法","肘尖按压法是按压法的一种",1.0,6,['b7d001d00bb00e5a2daeb019894299db63daad647c26145a507e531ddafac2c6ea96b8fcd5c77a943ea9fc5561cbe0750fd018a98e41451878cfe7f6f60df9f8']
"ddc8ba1a-1b78-41fc-a704-bd67f564eb8e",1652,"夹板","固定","夹板是用于固定的一种外固定设备",5.0,94,['b7d001d00bb00e5a2daeb019894299db63daad647c26145a507e531ddafac2c6ea96b8fcd5c77a943ea9fc5561cbe0750fd018a98e41451878cfe7f6f60df9f8']
"b039a3c8-376a-4220-9e28-030e81f9c6ee",1653,"夹板","外固定","夹板是外固定的一种设备",6.0,78,['b7d001d00bb00e5a2daeb019894299db63daad647c26145a507e531ddafac2c6ea96b8fcd5c77a943ea9fc5561cbe0750fd018a98e41451878cfe7f6f60df9f8']
"896eb6ac-c05a-41a6-9fcd-85c96e431219",1654,"夹板","骨折","

夹板在骨折治疗中主要用于固定骨折部位，以维持其复位后的位置，实现外固定的效果。",48.0,262,"['b7d001d00bb00e5a2daeb019894299db63daad647c26145a507e531ddafac2c6ea96b8fcd5c77a943ea9fc5561cbe0750fd018a98e41451878cfe7f6f60df9f8'
 '8609bd1c9e4552299da1fc22d25131026ea8ec7b69f9b98be74df06e921f67f3c498071ea1391f36a14221da6006c636999131de3f328bb41be95ae9c25e3628'
 'b6d3a7cdf645f583f1d5193e9615c1fa61cba21dfbff50c3be8d723cb579a63db65be110f1d8278af8af873d1d18ecfbb253532371b93141e26536a383e04cd1'
 '4d1e229b3c24976293fcd20ae1341434986a9c9fc817363aa15fd82b8af757bb523f57802c807a5cb232d71e9a809f15c04d39107e26f00ac6a720fe80ae6ad7'
 '2ce96142ca49b44f64410142dcf6e1b065cab169a3254d251a6bf87716bd060c3b0093bd08fc6331df0e7c570fe400ff9edd18542a0386c67e6cb8ee6ea32101']"
"46c41872-8520-4a9f-9f7a-838a50dc6cbf",1655,"夹板","脱位","夹板用于固定脱位",5.0,107,['b7d001d00bb00e5a2daeb019894299db63daad647c26145a507e531ddafac2c6ea96b8fcd5c77a943ea9fc5561cbe0750fd018a98e41451878cfe7f6f60df9f8']
"12ace914-f6ae-47db-90cd-b7416ecf5fe9",1656,"石膏","固定","石膏是用于固定的一种外固定设备",5.0,48,['b7d001d00bb00e5a2daeb019894299db63daad647c26145a507e531ddafac2c6ea96b8fcd5c77a943ea9fc5561cbe0750fd018a98e41451878cfe7f6f60df9f8']
"c503b942-5b35-4b47-801a-b46f6e1b0199",1657,"石膏","外固定","石膏是外固定的一种设备",6.0,32,['b7d001d00bb00e5a2daeb019894299db63daad647c26145a507e531ddafac2c6ea96b8fcd5c77a943ea9fc5561cbe0750fd018a98e41451878cfe7f6f60df9f8']
"ceacd391-1148-4d98-964b-83e18aa8fa20",1658,"石膏","骨折","

石膏用于骨折整复固定后，以支撑和保护骨折部位，其主要作用是固定骨折或骨折部位，确保骨骼在愈合过程中保持稳定。",30.0,216,"['b7d001d00bb00e5a2daeb019894299db63daad647c26145a507e531ddafac2c6ea96b8fcd5c77a943ea9fc5561cbe0750fd018a98e41451878cfe7f6f60df9f8'
 'b6d3a7cdf645f583f1d5193e9615c1fa61cba21dfbff50c3be8d723cb579a63db65be110f1d8278af8af873d1d18ecfbb253532371b93141e26536a383e04cd1'
 '0800e2a701a70e7e7ebecdb1c0939f561f60948e94d26f7fb4ba1547d8be049f15b8c5d357549ed6d21ece314d17d8bc57c4b20df0319e664e199c7dd6544e33'
 '2f5f6dfb38966394ce7d636b31161c5eae67b349eb5c7d47aa58d7adb913ab97d5058e23c7647ad6fb6b3f6eb12af21a01eb77a25a961f9201cc92630a9b52f8']"
"bb24951a-5e54-42ec-bdf7-9a8c49258cb4",1659,"石膏","脱位","石膏用于固定脱位",5.0,61,['b7d001d00bb00e5a2daeb019894299db63daad647c26145a507e531ddafac2c6ea96b8fcd5c77a943ea9fc5561cbe0750fd018a98e41451878cfe7f6f60df9f8']
"9a7d549d-a106-44a3-81e5-c4f468a9843b",1660,"牵引","固定","牵引是用于固定的一种外固定设备",5.0,60,['b7d001d00bb00e5a2daeb019894299db63daad647c26145a507e531ddafac2c6ea96b8fcd5c77a943ea9fc5561cbe0750fd018a98e41451878cfe7f6f60df9f8']
"3fa15c6d-4347-4f83-bd89-c64605292964",1661,"牵引","外固定","牵引是外固定的一种设备",6.0,44,['b7d001d00bb00e5a2daeb019894299db63daad647c26145a507e531ddafac2c6ea96b8fcd5c77a943ea9fc5561cbe0750fd018a98e41451878cfe7f6f60df9f8']
"3edf2967-0ae1-4364-9bb0-d2b2e9e55a90",1662,"牵引","骨折","牵引用于固定骨折",5.0,228,['b7d001d00bb00e5a2daeb019894299db63daad647c26145a507e531ddafac2c6ea96b8fcd5c77a943ea9fc5561cbe0750fd018a98e41451878cfe7f6f60df9f8']
"19531c65-28fa-4598-897a-ce0cd0e7f6c7",1663,"牵引","脱位","牵引用于固定脱位",5.0,73,['b7d001d00bb00e5a2daeb019894299db63daad647c26145a507e531ddafac2c6ea96b8fcd5c77a943ea9fc5561cbe0750fd018a98e41451878cfe7f6f60df9f8']
"5eb6a0c9-b4ab-4161-b2fd-89e120b4133a",1664,"支架","固定","支架是用于固定的一种外固定设备",1.0,39,['b7d001d00bb00e5a2daeb019894299db63daad647c26145a507e531ddafac2c6ea96b8fcd5c77a943ea9fc5561cbe0750fd018a98e41451878cfe7f6f60df9f8']
"e8296f61-59e3-401e-9f85-beca9c52f00d",1665,"支架","外固定","支架是外固定的一种设备",6.0,23,['b7d001d00bb00e5a2daeb019894299db63daad647c26145a507e531ddafac2c6ea96b8fcd5c77a943ea9fc5561cbe0750fd018a98e41451878cfe7f6f60df9f8']
"e1dc418c-b1fd-47f5-9d2e-cdd7c52e7569",1666,"支架","骨折","支架用于固定骨折",5.0,207,['b7d001d00bb00e5a2daeb019894299db63daad647c26145a507e531ddafac2c6ea96b8fcd5c77a943ea9fc5561cbe0750fd018a98e41451878cfe7f6f60df9f8']
"075a4797-0c49-408d-8d88-27142a7b8a54",1667,"支架","脱位","支架用于固定脱位",5.0,52,['b7d001d00bb00e5a2daeb019894299db63daad647c26145a507e531ddafac2c6ea96b8fcd5c77a943ea9fc5561cbe0750fd018a98e41451878cfe7f6f60df9f8']
"93d069f3-6433-4c01-9d3d-2512134d0747",1668,"固定","绷带","绷带是用于固定的一种外固定设备",5.0,51,['b7d001d00bb00e5a2daeb019894299db63daad647c26145a507e531ddafac2c6ea96b8fcd5c77a943ea9fc5561cbe0750fd018a98e41451878cfe7f6f60df9f8']
"38b85c08-a2a9-4459-b295-00717c588ba5",1669,"固定","损伤","固定用于治疗损伤，防止骨折、脱位再移位",9.0,102,['b7d001d00bb00e5a2daeb019894299db63daad647c26145a507e531ddafac2c6ea96b8fcd5c77a943ea9fc5561cbe0750fd018a98e41451878cfe7f6f60df9f8']
"0f0724e0-fcf8-4f04-9342-712bce53f724",1670,"固定","外固定","外固定是固定的一种类型",7.0,54,['b7d001d00bb00e5a2daeb019894299db63daad647c26145a507e531ddafac2c6ea96b8fcd5c77a943ea9fc5561cbe0750fd018a98e41451878cfe7f6f60df9f8']
"48f9a016-0c6e-4f66-8cce-d9ab92cf5020",1671,"固定","内固定","内固定是固定的一种类型",7.0,60,['b7d001d00bb00e5a2daeb019894299db63daad647c26145a507e531ddafac2c6ea96b8fcd5c77a943ea9fc5561cbe0750fd018a98e41451878cfe7f6f60df9f8']
"04931436-9f00-499f-adb6-ada1ada685bb",1672,"固定","夹板固定","固定包括夹板固定",6.0,54,['b7d001d00bb00e5a2daeb019894299db63daad647c26145a507e531ddafac2c6ea96b8fcd5c77a943ea9fc5561cbe0750fd018a98e41451878cfe7f6f60df9f8']
"6335eee9-047c-4603-923c-eb0540c088cd",1673,"固定","石膏固定","固定包括石膏固定",6.0,38,['b7d001d00bb00e5a2daeb019894299db63daad647c26145a507e531ddafac2c6ea96b8fcd5c77a943ea9fc5561cbe0750fd018a98e41451878cfe7f6f60df9f8']
"28a67a44-4485-4209-bdce-08ea33571507",1674,"固定","牵引固定","固定包括牵引固定",6.0,37,['b7d001d00bb00e5a2daeb019894299db63daad647c26145a507e531ddafac2c6ea96b8fcd5c77a943ea9fc5561cbe0750fd018a98e41451878cfe7f6f60df9f8']
"6e7806c1-e2f5-47d0-a2de-8d89a0948a14",1675,"固定","外固定器固定","固定包括外固定器固定",6.0,37,['b7d001d00bb00e5a2daeb019894299db63daad647c26145a507e531ddafac2c6ea96b8fcd5c77a943ea9fc5561cbe0750fd018a98e41451878cfe7f6f60df9f8']
"01715599-f1f4-43a0-9e5e-8f8e9936fdf4",1676,"固定","接骨钢板","固定使用接骨钢板作为内固定设备",5.0,39,['b7d001d00bb00e5a2daeb019894299db63daad647c26145a507e531ddafac2c6ea96b8fcd5c77a943ea9fc5561cbe0750fd018a98e41451878cfe7f6f60df9f8']
"acc60f6a-4f5d-4039-8e6c-b37245d09b46",1677,"固定","螺丝钉","固定使用螺丝钉作为内固定设备",5.0,41,['b7d001d00bb00e5a2daeb019894299db63daad647c26145a507e531ddafac2c6ea96b8fcd5c77a943ea9fc5561cbe0750fd018a98e41451878cfe7f6f60df9f8']
"21d7c899-211c-4ef8-a019-bbf5b16000f4",1678,"固定","髓内针","固定使用髓内针作为内固定设备",5.0,40,['b7d001d00bb00e5a2daeb019894299db63daad647c26145a507e531ddafac2c6ea96b8fcd5c77a943ea9fc5561cbe0750fd018a98e41451878cfe7f6f60df9f8']
"d1f5d1de-9f72-4783-8498-66a0d7505f90",1679,"固定","三翼钉","固定使用三翼钉作为内固定设备",5.0,39,['b7d001d00bb00e5a2daeb019894299db63daad647c26145a507e531ddafac2c6ea96b8fcd5c77a943ea9fc5561cbe0750fd018a98e41451878cfe7f6f60df9f8']
"93513208-8cb2-4458-98c8-0602538b7252",1680,"固定","钢丝","固定使用钢丝作为内固定设备",5.0,39,['b7d001d00bb00e5a2daeb019894299db63daad647c26145a507e531ddafac2c6ea96b8fcd5c77a943ea9fc5561cbe0750fd018a98e41451878cfe7f6f60df9f8']
"cf84dad0-59c6-4efb-a25f-5cc2d1335c67",1681,"固定","脱位","固定用于治疗脱位",5.0,83,['b7d001d00bb00e5a2daeb019894299db63daad647c26145a507e531ddafac2c6ea96b8fcd5c77a943ea9fc5561cbe0750fd018a98e41451878cfe7f6f60df9f8']
"f8110ba5-eec4-473b-8b7f-04095a1ccfc0",1682,"绷带","外固定","绷带是外固定的一种设备",6.0,35,['b7d001d00bb00e5a2daeb019894299db63daad647c26145a507e531ddafac2c6ea96b8fcd5c77a943ea9fc5561cbe0750fd018a98e41451878cfe7f6f60df9f8']
"5065c220-abb8-4c36-998f-0d56425e218d",1683,"绷带","骨折","绷带用于固定骨折",5.0,219,['b7d001d00bb00e5a2daeb019894299db63daad647c26145a507e531ddafac2c6ea96b8fcd5c77a943ea9fc5561cbe0750fd018a98e41451878cfe7f6f60df9f8']
"b9c701c9-9634-4857-9d21-bed56edeb781",1684,"绷带","脱位","绷带用于固定脱位",5.0,64,['b7d001d00bb00e5a2daeb019894299db63daad647c26145a507e531ddafac2c6ea96b8fcd5c77a943ea9fc5561cbe0750fd018a98e41451878cfe7f6f60df9f8']
"2ea9bfb1-dca4-495b-a4bc-19c3465f51b6",1685,"内固定","接骨钢板","接骨钢板是内固定的一种设备",6.0,29,['b7d001d00bb00e5a2daeb019894299db63daad647c26145a507e531ddafac2c6ea96b8fcd5c77a943ea9fc5561cbe0750fd018a98e41451878cfe7f6f60df9f8']
"b512104f-c79a-49bf-86b0-976106524cea",1686,"内固定","螺丝钉","螺丝钉是内固定的一种设备",6.0,31,['b7d001d00bb00e5a2daeb019894299db63daad647c26145a507e531ddafac2c6ea96b8fcd5c77a943ea9fc5561cbe0750fd018a98e41451878cfe7f6f60df9f8']
"08b9a202-920c-4ca4-ab50-25953e03b54b",1687,"内固定","髓内针","髓内针是内固定的一种设备",6.0,30,['b7d001d00bb00e5a2daeb019894299db63daad647c26145a507e531ddafac2c6ea96b8fcd5c77a943ea9fc5561cbe0750fd018a98e41451878cfe7f6f60df9f8']
"e72dd25d-39bf-4421-a85b-ab526c1ab090",1688,"内固定","三翼钉","三翼钉是内固定的一种设备",6.0,29,['b7d001d00bb00e5a2daeb019894299db63daad647c26145a507e531ddafac2c6ea96b8fcd5c77a943ea9fc5561cbe0750fd018a98e41451878cfe7f6f60df9f8']
"f0aac23e-8765-426e-9e54-31a4ce46eeb5",1689,"内固定","钢丝","钢丝是内固定的一种设备",6.0,29,['b7d001d00bb00e5a2daeb019894299db63daad647c26145a507e531ddafac2c6ea96b8fcd5c77a943ea9fc5561cbe0750fd018a98e41451878cfe7f6f60df9f8']
"07f38557-5b29-4bd3-806c-082548514b3a",1690,"接骨钢板","骨折","接骨钢板用于固定骨折",5.0,207,['b7d001d00bb00e5a2daeb019894299db63daad647c26145a507e531ddafac2c6ea96b8fcd5c77a943ea9fc5561cbe0750fd018a98e41451878cfe7f6f60df9f8']
"6b03d38a-c331-4b24-874f-aa1f980090ea",1691,"接骨钢板","脱位","接骨钢板用于固定脱位",5.0,52,['b7d001d00bb00e5a2daeb019894299db63daad647c26145a507e531ddafac2c6ea96b8fcd5c77a943ea9fc5561cbe0750fd018a98e41451878cfe7f6f60df9f8']
"4943c40a-0640-4833-8669-a1c89fec1d14",1692,"螺丝钉","骨折","

螺丝钉用于内固定骨折，以实现对骨折的固定。",12.0,209,"['b7d001d00bb00e5a2daeb019894299db63daad647c26145a507e531ddafac2c6ea96b8fcd5c77a943ea9fc5561cbe0750fd018a98e41451878cfe7f6f60df9f8'
 '4d1e229b3c24976293fcd20ae1341434986a9c9fc817363aa15fd82b8af757bb523f57802c807a5cb232d71e9a809f15c04d39107e26f00ac6a720fe80ae6ad7']"
"d6e5fb51-83fa-4229-938d-a3e821c5546e",1693,"螺丝钉","脱位","螺丝钉用于固定脱位",5.0,54,['b7d001d00bb00e5a2daeb019894299db63daad647c26145a507e531ddafac2c6ea96b8fcd5c77a943ea9fc5561cbe0750fd018a98e41451878cfe7f6f60df9f8']
"6b61b49f-7687-444d-8c6c-abd61ba5a6c5",1694,"髓内针","骨折","髓内针用于固定骨折",5.0,208,['b7d001d00bb00e5a2daeb019894299db63daad647c26145a507e531ddafac2c6ea96b8fcd5c77a943ea9fc5561cbe0750fd018a98e41451878cfe7f6f60df9f8']
"4f0617b8-8b15-410a-9c61-c3469186a100",1695,"髓内针","脱位","髓内针用于固定脱位",5.0,53,['b7d001d00bb00e5a2daeb019894299db63daad647c26145a507e531ddafac2c6ea96b8fcd5c77a943ea9fc5561cbe0750fd018a98e41451878cfe7f6f60df9f8']
"90885a77-0dc7-4d07-a427-c0acc1eae431",1696,"三翼钉","骨折","三翼钉用于固定骨折",5.0,207,['b7d001d00bb00e5a2daeb019894299db63daad647c26145a507e531ddafac2c6ea96b8fcd5c77a943ea9fc5561cbe0750fd018a98e41451878cfe7f6f60df9f8']
"5043448f-4487-41c0-8e9d-f44fd874ca5b",1697,"三翼钉","脱位","三翼钉用于固定脱位",5.0,52,['b7d001d00bb00e5a2daeb019894299db63daad647c26145a507e531ddafac2c6ea96b8fcd5c77a943ea9fc5561cbe0750fd018a98e41451878cfe7f6f60df9f8']
"373d0ba6-3e6c-4b4b-8bcf-9d228395ca20",1698,"钢丝","骨折","

钢丝用于内固定骨折，同时也用于固定骨折。",12.0,207,"['b7d001d00bb00e5a2daeb019894299db63daad647c26145a507e531ddafac2c6ea96b8fcd5c77a943ea9fc5561cbe0750fd018a98e41451878cfe7f6f60df9f8'
 '4d1e229b3c24976293fcd20ae1341434986a9c9fc817363aa15fd82b8af757bb523f57802c807a5cb232d71e9a809f15c04d39107e26f00ac6a720fe80ae6ad7']"
"c8c27053-0695-4756-8504-fd8f6af3acad",1699,"钢丝","脱位","钢丝用于固定脱位",5.0,52,['b7d001d00bb00e5a2daeb019894299db63daad647c26145a507e531ddafac2c6ea96b8fcd5c77a943ea9fc5561cbe0750fd018a98e41451878cfe7f6f60df9f8']
"c339bf65-84b3-43a6-be2c-5742eb9345c3",1700,"外固定","夹板固定","夹板固定是外固定的一种方法",20.0,38,['305e68529091602cf7a58fe9067aa7f8059c1060692cc95fb6642723141567a83a02b31287ab30ddd8694a2a047f61a0e25587919367e87949413058e2ca5c38']
"9c0668aa-ff9b-4c9b-a06f-ee1e31c5c5a1",1701,"外固定","石膏固定","石膏固定是外固定的一种方法",10.0,22,['305e68529091602cf7a58fe9067aa7f8059c1060692cc95fb6642723141567a83a02b31287ab30ddd8694a2a047f61a0e25587919367e87949413058e2ca5c38']
"b798134b-2718-4f0b-883f-5037ae72b729",1702,"外固定","牵引固定","牵引固定是外固定的一种方法",10.0,21,['305e68529091602cf7a58fe9067aa7f8059c1060692cc95fb6642723141567a83a02b31287ab30ddd8694a2a047f61a0e25587919367e87949413058e2ca5c38']
"396db278-62ea-4d7a-9650-9ee66cb9895e",1703,"外固定","外固定器固定","外固定器固定是外固定的一种方法",10.0,21,['305e68529091602cf7a58fe9067aa7f8059c1060692cc95fb6642723141567a83a02b31287ab30ddd8694a2a047f61a0e25587919367e87949413058e2ca5c38']
"dd618f3b-991e-4700-a631-a709b450a8f4",1704,"夹板固定","《仙授理伤续断秘方》","《仙授理伤续断秘方》记载了夹板固定用于治疗骨折的方法",8.0,33,['305e68529091602cf7a58fe9067aa7f8059c1060692cc95fb6642723141567a83a02b31287ab30ddd8694a2a047f61a0e25587919367e87949413058e2ca5c38']
"ed673440-7b55-4b42-877c-0b25a798a0d1",1705,"夹板固定","骨折","夹板固定用于治疗骨折",9.0,222,['305e68529091602cf7a58fe9067aa7f8059c1060692cc95fb6642723141567a83a02b31287ab30ddd8694a2a047f61a0e25587919367e87949413058e2ca5c38']
"f57b18a2-d3e5-4745-acc6-8080818859dd",1706,"夹板固定","肢体","夹板固定应用于肢体以保持骨折复位后的位置",9.0,26,['305e68529091602cf7a58fe9067aa7f8059c1060692cc95fb6642723141567a83a02b31287ab30ddd8694a2a047f61a0e25587919367e87949413058e2ca5c38']
"143593e5-ab64-4cc0-936a-ee0eb84ff363",1707,"夹板固定","骨折端","夹板固定用于防止或矫正骨折端的成角畸形和侧方移位",9.0,28,['305e68529091602cf7a58fe9067aa7f8059c1060692cc95fb6642723141567a83a02b31287ab30ddd8694a2a047f61a0e25587919367e87949413058e2ca5c38']
"915b7828-15d2-4851-baff-76f74260cf16",1708,"夹板","固定垫","固定垫放置在夹板与皮肤之间，用于通过压力或杠杆力维持骨折断端位置",9.0,72,['8609bd1c9e4552299da1fc22d25131026ea8ec7b69f9b98be74df06e921f67f3c498071ea1391f36a14221da6006c636999131de3f328bb41be95ae9c25e3628']
"6679b10b-e25f-43b3-b75f-67801d857bd4",1709,"夹板","竹板","竹板是夹板的一种材料，用于制作夹板",8.0,60,['8609bd1c9e4552299da1fc22d25131026ea8ec7b69f9b98be74df06e921f67f3c498071ea1391f36a14221da6006c636999131de3f328bb41be95ae9c25e3628']
